Time,Angular_Velocity_Deg/Sec,Position_Deg,Torque_Nm
2026-05-15 18:24:38.350872,-0.23230711137875915,-55.25751532288268,14.076902532577513
2026-05-15 18:24:38.360871,-0.14982033288106322,-49.30300100008026,14.265204381616785
2026-05-15 18:24:38.370871,-1.0623303200118244,-54.03954648412764,14.453506230656057
2026-05-15 18:24:38.380871,-0.44496833719313145,-54.40042614005506,13.323695136420428
2026-05-15 18:24:38.390871,-0.22070740815252066,-42.89738710736856,14.641808079695329
2026-05-15 18:24:38.400871,-0.0724889780394733,-52.23514820449054,14.8301099287346
2026-05-15 18:24:38.410871,-0.7349609178490937,-54.490646054036915,14.8301099287346
2026-05-15 18:24:38.420871,-0.42048007482662797,-37.980401795357466,14.8301099287346
2026-05-15 18:24:38.430871,-0.13048749417066574,-49.889430440962315,14.641808079695329
2026-05-15 18:24:38.440871,-0.08924410492181778,-53.00201747333631,15.01841177777387
2026-05-15 18:24:38.450871,-0.03897872427478433,-55.392845193855464,15.01841177777387
2026-05-15 18:24:38.460871,-0.14595376513898373,-56.70103394659236,14.265204381616785
2026-05-15 18:24:38.470871,-0.12146550277248025,-52.86668760236353,15.01841177777387
2026-05-15 18:24:38.480871,-0.10599923180416226,-52.8215776453726,15.01841177777387
2026-05-15 18:24:38.490871,-0.07506668986752629,-54.76130579598248,14.076902532577513
2026-05-15 18:24:38.500871,-0.04284529201686382,-56.02438459172845,14.8301099287346
2026-05-15 18:24:38.510871,-0.08279982535168529,-56.430374204646796,14.8301099287346
2026-05-15 18:24:38.520871,-0.09439952857792377,-55.34773523686454,12.570487740263342
2026-05-15 18:24:38.530871,-0.031245588790625334,-69.01605220511556,15.206713626813142
2026-05-15 18:24:38.540871,-0.12017664685845375,-55.34773523686454,15.395015475852414
2026-05-15 18:24:38.550871,-0.062178130727261305,-54.17487635510042,15.771619173930958
2026-05-15 18:24:38.560871,0.3451003381051123,-62.06911882851273,15.771619173930958
2026-05-15 18:24:38.570871,-0.062178130727261305,-56.56570407561958,15.206713626813142
2026-05-15 18:24:38.580871,-0.09826609632000327,-56.56570407561958,15.959921022970228
2026-05-15 18:24:38.590871,0.659581181127578,-54.98685558093712,15.959921022970228
2026-05-15 18:24:38.600871,-0.11502122320234776,-54.80641575297341,14.076902532577513
2026-05-15 18:24:38.610871,-0.08408868126571178,-56.34015429066494,15.959921022970228
2026-05-15 18:24:38.620871,-0.05573385115712881,-56.295044333674014,15.771619173930958
2026-05-15 18:24:38.630871,-0.18977486621588469,-56.70103394659236,16.1482228720095
2026-05-15 18:24:38.640871,0.06155203701928258,-64.50505650602281,15.959921022970228
2026-05-15 18:24:38.650871,-0.07506668986752629,-54.671085882000625,15.583317324891686
2026-05-15 18:24:38.660871,-0.060889274813234806,-55.30262527987361,15.959921022970228
2026-05-15 18:24:38.670871,0.17883792519569397,-79.16579252807423,15.959921022970228
2026-05-15 18:24:38.680871,-0.0686224102973938,-57.24235343048349,15.583317324891686
2026-05-15 18:24:38.690871,-0.041556436102837324,-56.74614390358329,16.1482228720095
2026-05-15 18:24:38.700871,-0.0660446984693408,-57.332573344465345,15.959921022970228
2026-05-15 18:24:38.710871,-0.1717308834195137,-55.66350493580103,14.453506230656057
2026-05-15 18:24:38.720871,-0.05960041889920831,-57.46790321543813,15.959921022970228
2026-05-15 18:24:38.730871,-0.09311067266389728,-55.43795515084639,15.771619173930958
2026-05-15 18:24:38.740871,-0.15497575653716922,-54.71619583899155,13.5119969854597
2026-05-15 18:24:38.750871,-0.12404321460053325,-59.85873093595728,16.1482228720095
2026-05-15 18:24:38.760870,-0.09697724040597677,-55.031965537928045,15.771619173930958
2026-05-15 18:24:38.770870,-0.08666639309376478,-55.34773523686454,16.1482228720095
