Time,Angular_Velocity_Deg/Sec,Position_Deg,Torque_Nm
2026-05-15 18:29:40.740116,-0.5377659630030394,-57.24235343048349,12.947091438341886
2026-05-15 18:29:40.750115,-0.03897872427478433,-40.461449429858476,13.135393287381158
2026-05-15 18:29:40.760115,-0.03897872427478433,-52.911797559354454,13.135393287381158
2026-05-15 18:29:40.770115,-0.0660446984693408,-55.34773523686454,12.758789589302614
2026-05-15 18:29:40.780115,0.43660910800099373,-54.40042614005506,13.5119969854597
2026-05-15 18:29:40.790115,-0.0028907586820423603,-73.70748773217201,13.888600683538243
2026-05-15 18:29:40.800115,-0.051867283415049314,-62.20444869948551,13.888600683538243
2026-05-15 18:29:40.810115,-0.0003130468539893627,-59.49785128002986,14.453506230656057
2026-05-15 18:29:40.820115,-0.0016019027680158615,-60.85114998975769,14.076902532577513
2026-05-15 18:29:40.830115,0.07959601981565356,-61.16691968869418,13.888600683538243
2026-05-15 18:29:40.840115,-0.10599923180416226,-55.52817506482825,13.888600683538243
2026-05-15 18:29:40.850115,-0.34314871998503804,-55.52817506482825,11.628978495066985
2026-05-15 18:29:40.860115,-0.10084380814805627,-46.82195336557925,13.700298834498971
2026-05-15 18:29:40.870115,-0.15110918879508972,-54.94174562394619,14.265204381616785
2026-05-15 18:29:40.880115,-0.029956732876598835,-57.55812312941998,14.8301099287346
2026-05-15 18:29:40.890115,0.2780798305757344,-57.60323308641091,17.4663358152844
2026-05-15 18:29:40.900115,-0.03768986836075783,-69.15138207608834,15.771619173930958
2026-05-15 18:29:40.910115,-0.07635554578155279,-58.55054218322039,16.1482228720095
2026-05-15 18:29:40.920115,-0.0699112662114203,-56.52059411862865,16.1482228720095
2026-05-15 18:29:40.930115,-0.45656804041936994,-57.37768330145627,15.959921022970228
2026-05-15 18:29:40.940115,-0.04284529201686382,-46.82195336557925,16.52482657008804
2026-05-15 18:29:40.950115,0.3386560585349798,-53.3177871722728,16.33652472104877
2026-05-15 18:29:40.960115,-0.15110918879508972,-57.06191360251978,15.771619173930958
2026-05-15 18:29:40.970115,-0.0699112662114203,-53.813996699173,16.713128419127315
2026-05-15 18:29:40.980115,-0.10342151997610927,-45.423544698860496,17.08973211720586
2026-05-15 18:29:40.990115,-0.05573385115712881,-56.34015429066494,17.27803396624513
2026-05-15 18:29:41.000115,0.12470597680658102,-55.392845193855464,18.59614690952003
2026-05-15 18:29:41.010115,-0.04413414793089032,-62.38488852744922,17.654637664323673
2026-05-15 18:29:41.020115,-0.08022211352363229,-86.24805577564985,17.842939513362943
2026-05-15 18:29:41.030115,-0.0737778339534998,-56.610814032610506,17.4663358152844
2026-05-15 18:29:41.040115,-0.46043460816144943,-57.06191360251978,15.771619173930958
2026-05-15 18:29:41.050115,-0.12146550277248025,-48.53613173123449,17.27803396624513
2026-05-15 18:29:41.060115,0.19945961982011795,-53.85910665616393,16.901430268166585
2026-05-15 18:29:41.070115,-0.09439952857792377,-55.48306510783732,16.1482228720095
2026-05-15 18:29:41.080115,0.39794343058019876,-55.30262527987361,17.654637664323673
2026-05-15 18:29:41.090115,0.03061949508264661,-58.234772484283894,16.1482228720095
2026-05-15 18:29:41.100115,-0.883179347962141,-61.0315898177214,16.52482657008804
2026-05-15 18:29:41.110115,0.01773093594238162,-59.58807119401172,16.52482657008804
2026-05-15 18:29:41.120115,-0.006757326424121857,-59.40763136604801,16.713128419127315
2026-05-15 18:29:41.130115,-0.05831156298518181,-70.59490069979802,16.33652472104877
2026-05-15 18:29:41.140115,0.9405517703853548,-58.37010235525668,16.52482657008804
2026-05-15 18:29:41.150114,-0.21168541675433517,-57.24235343048349,15.959921022970228
2026-05-15 18:29:41.160114,-0.08151096943765879,-53.99443652713671,16.1482228720095
2026-05-15 18:29:41.170114,-0.0016019027680158615,-22.417466633487493,16.52482657008804
2026-05-15 18:29:41.180114,-0.050578427501022816,-56.74614390358329,16.33652472104877
2026-05-15 18:29:41.190114,0.09248457895591855,-56.38526424765587,16.33652472104877
2026-05-15 18:29:41.200114,-0.0660446984693408,-58.14455257030204,15.959921022970228
2026-05-15 18:29:41.210114,-0.3831032533198595,-92.56344975437969,16.1482228720095
2026-05-15 18:29:41.220114,-0.01320160599425435,-58.054332656320184,16.52482657008804
2026-05-15 18:29:41.230114,-0.361192702781409,-58.776091968175024,16.713128419127315
2026-05-15 18:29:41.240114,-0.11888779094442725,-54.40042614005506,16.1482228720095
2026-05-15 18:29:41.250114,0.31803436391055584,-53.813996699173,16.33652472104877
2026-05-15 18:29:41.260114,-0.10084380814805627,-55.88905472075567,16.713128419127315
