Time,Angular_Velocity_Deg/Sec,Position_Deg,Torque_Nm
2026-05-15 18:44:52.527836,-0.10728808771818876,256.497397441417,-11.155545238684862
2026-05-15 18:44:52.537835,-0.08666639309376478,272.9625317431055,-11.155545238684862
2026-05-15 18:44:52.547835,0.055107757449150085,247.43029608624056,-10.96724338964559
2026-05-15 18:44:52.557835,0.19559305207803845,248.73848483897746,-11.343847087724134
2026-05-15 18:44:52.567835,0.39665457466617227,245.71611772058532,-11.343847087724134
2026-05-15 18:44:52.577835,-0.0686224102973938,245.3552380646579,-11.343847087724134
2026-05-15 18:44:52.587835,-0.09568838449195027,246.07699737651274,-11.720450785802678
2026-05-15 18:44:52.597835,-0.11115465546026826,247.24985625827685,-12.285356332920491
2026-05-15 18:44:52.607835,-0.7439829092472792,248.4678250970319,-11.343847087724134
2026-05-15 18:44:52.617835,-0.21426312858238816,263.35411090403795,-11.343847087724134
2026-05-15 18:44:52.627835,-0.14853147696703672,261.23394292546436,-11.155545238684862
2026-05-15 18:44:52.637835,-0.04671185975894332,268.45153604401276,-11.155545238684862
2026-05-15 18:44:52.647835,-0.015779317822307348,246.75364673137665,-10.96724338964559
2026-05-15 18:44:52.657835,0.1491942391730845,246.6634268173948,-10.96724338964559
2026-05-15 18:44:52.667835,0.3798994477838278,248.51293505402282,-10.77894154060632
2026-05-15 18:44:52.677835,-0.10599923180416226,246.3476571184583,-11.155545238684862
2026-05-15 18:44:52.687835,-0.12662092642858624,246.79875668836758,-11.343847087724134
2026-05-15 18:44:52.697835,-0.08666639309376478,245.80633763456717,-12.473658181959763
2026-05-15 18:44:52.707835,-0.13564291782677174,247.159636344295,-13.226865578116849
2026-05-15 18:44:52.717835,-0.13048749417066574,250.81354286056012,-11.155545238684862
2026-05-15 18:44:52.727835,-0.11631007911637425,250.54288311861455,-10.96724338964559
2026-05-15 18:44:52.737835,-0.062178130727261305,261.0986130544916,-11.343847087724134
2026-05-15 18:44:52.747835,-0.11888779094442725,275.2180295926519,-11.532148936763406
2026-05-15 18:44:52.757835,-0.19235257804393768,245.94166750553995,-10.96724338964559
2026-05-15 18:44:52.767835,-0.7336720619350672,246.57320690341294,-11.720450785802678
2026-05-15 18:44:52.777835,-0.062178130727261305,246.528096946422,-10.96724338964559
2026-05-15 18:44:52.787835,0.015153224114328623,247.20474630128592,-10.77894154060632
2026-05-15 18:44:52.797835,0.08346258755773306,245.0394683657214,-10.77894154060632
2026-05-15 18:44:52.807835,0.3412337703630328,242.78397051617503,-9.837432295409963
2026-05-15 18:44:52.817835,0.20332618756219745,237.86698520416394,-11.343847087724134
2026-05-15 18:44:52.827835,0.0009758090600371361,235.97236701054499,-11.343847087724134
2026-05-15 18:44:52.837835,-0.018357029650360346,236.55879645142704,-10.96724338964559
2026-05-15 18:44:52.847835,-0.041556436102837324,237.19033584930003,-11.155545238684862
2026-05-15 18:44:52.857835,-0.13177635008469224,245.98677746253088,-11.343847087724134
2026-05-15 18:44:52.867835,-0.19364143395796418,246.79875668836758,-11.343847087724134
2026-05-15 18:44:52.877835,-0.03511215653270483,247.11452638730407,-11.155545238684862
2026-05-15 18:44:52.887835,-0.07893325760960579,246.8438666453585,-11.155545238684862
2026-05-15 18:44:52.897835,-0.09826609632000327,245.71611772058532,-10.77894154060632
2026-05-15 18:44:52.907835,-0.19364143395796418,247.52051600022241,-11.720450785802678
2026-05-15 18:44:52.917835,-0.11244351137429476,251.85107187135145,-11.155545238684862
2026-05-15 18:44:52.927835,-0.07506668986752629,251.89618182834238,-11.343847087724134
2026-05-15 18:44:52.937834,-0.08408868126571178,251.35486234445125,-11.532148936763406
2026-05-15 18:44:52.947834,-0.05315613932907581,259.2039948608726,-11.532148936763406
2026-05-15 18:44:52.957834,-0.019645885564386845,247.06941643031314,-11.155545238684862
2026-05-15 18:44:52.967834,0.1388833918608725,246.1672172904946,-11.155545238684862
